paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
167,mistral:7b,V2.2,abstract,ML,"REASONING: The paper discusses the application of AI in plastic and reconstructive surgery, focusing on machine learning algorithms for automated image analysis, AI-driven virtual assistants for patient education and preoperative communication, and large language models for clinical decision making and medical education. The primary contribution of the paper lies in reviewing the current practice and future potential of AI in this specific field.

CATEGORY: ML (Machine Learning)",4.1,,False,2026-08-09T11:21:24
168,mistral:7b,V2.2,abstract,ML,"REASONING: This paper employs the double machine learning (DML) method with random forest regression as the DML learner to investigate the relationship between government-level AI policies and corporate supply chain resilience, revealing the mechanisms behind this relationship.

CATEGORY: ML",2.96,,False,2026-08-09T11:21:27
169,mistral:7b,V2.2,abstract,ML,"REASONING: The paper discusses the use of AI-driven models for pattern recognition, predicting temporal trends, and detecting anomalies from wastewater data in the context of disease detection. The primary contribution of the paper seems to be the examination of these AI-driven models.
CATEGORY: ML",3.01,,False,2026-08-09T11:21:30
170,mistral:7b,V2.2,abstract,DL,"REASONING: The paper introduces a transformers-based architecture, RoBERTa-Large, for clickbait headline detection in digital news analysis. It uses this model to achieve higher classification accuracy compared to existing ML and DL approaches. Additionally, it employs XAI methods like LIME and SHAP for interpretability.

CATEGORY: DL",3.54,,False,2026-08-09T11:21:34
171,mistral:7b,V2.2,abstract,ML,"REASONING: This study primarily focuses on understanding how AI and ML are being incorporated into sustainable development strategies through a bibliometric analysis of SCOPUS data. The paper's primary contribution lies in mapping knowledge trends, research patterns, and tracing the diffusion of ideas across disciplines related to AI and ML applications for sustainability.

CATEGORY: ML (Classical Machine Learning)",3.7,,False,2026-08-09T11:21:38
172,mistral:7b,V2.2,abstract,ML,"REASONING: The paper presents a machine learning approach for early diagnosis of Alzheimer's disease using multimodal data and extensive feature engineering. It also compares several machine learning models, including Deep Neural Networks, which is the primary contribution of the paper.

CATEGORY: ML",3.25,,False,2026-08-09T11:21:41
173,mistral:7b,V2.2,abstract,DL,"REASONING: The paper discusses the intersection of Federated Learning (FL) and Explainable Artificial Intelligence (XAI), focusing on the development of a paradigm called Federated Explainable Artificial Intelligence (FedXAI). It reviews various methods for embedding explainability in the FL lifecycle, categorizes FedXAI methods, and highlights open challenges. The primary contribution lies in consolidating existing work and identifying key gaps in designing trustworthy, transparent, and privacy-preserving federated AI systems.

CATEGORY: DL (Deep Learning)

EXPLANATION: Although the paper does not focus solely on neural network architectures, it discusses various explainability methods for federated learning, which is a deep learning technique. The primary contribution of the paper lies in the development and consolidation of FedXAI methods, which are deeply rooted in deep learning principles.",8.04,,False,2026-08-09T11:21:49
174,mistral:7b,V2.2,abstract,ML,"REASONING: The paper presents a novel machine learning framework for predicting antenatal care uptake among women in Ghana, using multiple imputation, categorical encoding, SMOTE, and four supervised models (logistic regression, random forest, XGBoost, support vector machine). It also integrates explainability, bias mitigation, causal inference, and fairness auditing.

CATEGORY: ML",5.04,,False,2026-08-09T11:21:54
175,mistral:7b,V2.2,abstract,ML,"REASONING: The paper introduces a new method called graph atomic cluster expansion (GRACE) framework, which is a machine learning approach for training interatomic potentials. It also discusses techniques like fine-tuning and knowledge distillation to adapt these models to specialized tasks.

CATEGORY: ML",3.03,,False,2026-08-09T11:21:57
176,mistral:7b,V2.2,abstract,DL,"REASONING: The paper describes a two-stage system that uses Real-Time Detection Transformer (RT-DETR) for landmark localization and supervised machine learning classifiers for binary screening of strabismus versus orthotropia. The primary contribution lies in the combination of transformer-based landmark detection with geometric ratios for strabismus screening.

CATEGORY: DL (Deep Learning)",3.94,,False,2026-08-09T11:22:01
177,mistral:7b,V2.2,abstract,ML,"REASONING: The paper describes the development and evaluation of machine learning models (SVM, KNN, and RUSBoost) to predict recurrent ischemic stroke using real-world data. The Synthetic Minority Over-Sampling Technique (SMOTE) was applied to handle imbalanced data, and performance was evaluated using various metrics.

CATEGORY: ML",4.02,,False,2026-08-09T11:22:05
178,mistral:7b,V2.2,abstract,ML,"REASONING: The paper employs multiple machine learning algorithms for predicting hand movements using fNIRS signals and AI. Among these, the Random Forest algorithm shows superior performance compared to other methods.

CATEGORY: ML",2.61,,False,2026-08-09T11:22:07
179,mistral:7b,V2.2,abstract,DL,"REASONING: This paper presents a Quantum-Inspired Algorithm (QIA) for sustainable machine learning, which optimizes hyperparameters, model compression, and scheduling in a single framework using tunnelling-based search and amplitude reweighting. The algorithm reduces training energy consumption by 20–30% compared to several baseline optimisation methods while keeping accuracy losses under 1.5%.

CATEGORY: DL (Deep Learning)

The primary contribution of the paper is the development of a Quantum-Inspired Algorithm, which is a neural network optimization technique. Although the paper also discusses machine learning and AI in general context, the core methodology follows deep learning principles by optimizing the training process of large models (deep-learning models).",6.74,,False,2026-08-09T11:22:14
180,mistral:7b,V2.2,abstract,ML,"REASONING: The paper primarily focuses on the application and comparison of various machine learning models, particularly hybrid deep learning models like LSTM-DDQN, CNN-BiGRU, and transformer-based frameworks, for electric vehicle design, battery systems, and charging infrastructure. It provides a quantitative benchmarking framework and identifies these models as achieving superior accuracy compared to traditional algorithms.

CATEGORY: ML",4.41,,False,2026-08-09T11:22:19
181,mistral:7b,V2.2,abstract,DL,"REASONING: The paper proposes an Assistive Communication System Using Deep Sparse Autoencoder with Feature Learning (ACS-DSAEFL). It employs image pre-processing, Inception-enhanced vision transformer (IEViT) for feature extraction, and stacked sparse denoising autoencoder (SSDAE) for classification. The primary contribution of the paper lies in the development of ACS-DSAEFL approach for real-time communication and assistive interactions for people with hearing disabilities.

CATEGORY: DL",5.34,,False,2026-08-09T11:22:24
